data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
6/5/2020 7:34:13;05/06/2020;Sim;Feira de Santana ;BA;33;Feminino;Branco;;2000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;900;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;0;Não fiz o teste.;;;Não;0
6/5/2020 7:37:15;05/06/2020;Sim;Recife;PE;65;Masculino;Pardo;;1800;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 7:37:26;05/06/2020;Sim;Recife;PE;52;Feminino;Pardo;;13000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;100
6/5/2020 7:37:45;05/06/2020;Sim;Jaboatão dos Guararapes;PE;30;Masculino;Pardo;;1000;;Casado;Sim, filhos ou dependentes moram comigo.;7;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Não fiz nada, levei vida normal;Não;Não fiz o teste.;;;Sim;0
6/5/2020 7:38:14;05/06/2020;Sim;João Pessoa;PB;25;Masculino;Pardo;;1653;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;150
6/5/2020 7:39:41;05/06/2020;Sim;Jaboatão dos Guararapes;PE;66;Feminino;Branco;;6500;;Viuvo;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1432;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;;;;Sim;400
6/5/2020 7:45:10;05/06/2020;Sim;Castro ;PR;21;Feminino;Branco;;3500;;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/5/2020 7:45:23;05/06/2020;Sim;Belo Horizonte;MG;58;Feminino;Branco;;3500;;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/5/2020 7:46:02;05/06/2020;Sim;Jaboatão dos Guararapes;PE;34;Masculino;Pardo;;8000;;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;650;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/5/2020 7:48:02;05/06/2020;Sim;Recife;PE;48;Feminino;Branco;;13000;;Casado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;852;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Negativo;;;Sim;250
6/5/2020 7:48:28;05/06/2020;Sim;Ji-Paraná;RO;31;Masculino;Pardo;;3600;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;250
6/5/2020 7:53:01;05/06/2020;Sim;São Mateus;ES;62;Masculino;Branco;;6000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1100;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;200
6/5/2020 7:58:48;05/06/2020;Sim;Moreno;PE;38;Masculino;Pardo;;9600;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;312;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;70
6/5/2020 8:00:13;05/06/2020;Sim;Ji-Paraná;RO;28;Feminino;Pardo;;5000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;580;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;68
6/5/2020 8:01:03;05/06/2020;Sim;Brasília;DF;30;Feminino;Branco;;8000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;430;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;110
6/5/2020 8:03:35;05/06/2020;Sim;Brasília;DF;39;Feminino;Branco;;19000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;340;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;100
6/5/2020 8:04:12;05/06/2020;Sim;Brasília;DF;43;Feminino;Preto;;9000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;437;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;90
6/5/2020 8:06:59;05/06/2020;Sim;Salvador;BA;31;Feminino;Branco;;2200;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
6/5/2020 8:07:20;05/06/2020;Sim;Maringá ;PR;31;Masculino;Branco;;4000;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;80
6/5/2020 8:07:29;05/06/2020;Sim;Brasília;DF;32;Feminino;Branco;;18000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/5/2020 8:11:36;05/06/2020;Sim;Cruz das Almas;BA;20;Feminino;Branco;;1000;;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/5/2020 8:12:34;05/06/2020;Sim;Feira de Santana ;BA;41;Feminino;Pardo;;7000;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;480;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;200
6/5/2020 8:14:32;05/06/2020;Sim;Feira de Santana;BA;24;Feminino;Pardo;;600;;Solteiro;Não possuo filhos ou dependentes.;6;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/5/2020 8:16:38;05/06/2020;Sim;Açu;RN;21;Masculino;Branco;;0;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;0
6/5/2020 8:17:28;05/06/2020;Não;Santo Amaro;BA;22;Masculino;Preto;;600;;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/5/2020 8:18:10;05/06/2020;Sim;Feira de Santana;BA;33;Feminino;Preto;;2100;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/5/2020 8:19:09;05/06/2020;Sim;Feira de Santana ;BA;28;Feminino;Pardo;;1200;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;80
6/5/2020 8:19:37;05/06/2020;Sim;São Luís;MA;45;Feminino;Branco;;4600;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/5/2020 8:21:44;05/06/2020;Sim;Silvânia;GO;30;Feminino;Branco;;1500;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:22:56;05/06/2020;Sim;Belo Horizonte ;MG;41;Feminino;Branco;;8000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/5/2020 8:23:37;05/06/2020;Sim;Salvador;BA;25;Masculino;Pardo;;0;;Casado;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;480;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:24:15;05/06/2020;Sim;Teixeira de Freitas;BA;60;Masculino;Branco;;10000;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1009;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;200
6/5/2020 8:24:18;05/06/2020;Sim;Ilhéus;BA;34;Masculino;Branco;;3500;;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;120
6/5/2020 8:27:10;05/06/2020;Sim;Goiânia ;GO;28;Masculino;Pardo;;5000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;280;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;140
6/5/2020 8:29:04;05/06/2020;Sim;Brasília;DF;33;Masculino;Pardo;;9000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;0;Não fiz o teste.;;;Não;0
6/5/2020 8:29:14;05/06/2020;Sim;João Pessoa;PB;60;Feminino;Branco;;11000;;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/5/2020 8:30:27;05/06/2020;Sim;Feira de Santana ;BA;44;Feminino;Branco;;6000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Sim;495;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;50
6/5/2020 8:31:16;05/06/2020;Sim;Cruz das Almas ;BA;49;Masculino;Preto;;12000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;998;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:31:28;05/06/2020;Sim;Itabuna;BA;35;Feminino;Branco;;2900;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;110;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;200
6/5/2020 8:32:00;05/06/2020;Sim;Niterói ;RJ;49;Feminino;Branco;;10000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;1000
6/5/2020 8:34:00;05/06/2020;Sim;Londrina;PR;36;Feminino;Pardo;;600;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;4
6/5/2020 8:34:51;05/06/2020;Sim;Feira de Santana ;BA;33;Masculino;Preto;;6000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:36:34;05/06/2020;Sim;Piracicaba ;SP;22;Feminino;Branco;;1400;;Outro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Não;130;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;2
6/5/2020 8:36:51;05/06/2020;Sim;Itabuna;BA;21;Feminino;Preto;;700;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;200
6/5/2020 8:38:19;05/06/2020;Sim;Cruz das Almas;BA;43;Masculino;Pardo;;7000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:38:22;05/06/2020;Sim;Recife;PE;45;Masculino;Branco;;9000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;800
6/5/2020 8:39:40;05/06/2020;Sim;Feira de Santana;BA;42;Feminino;Amarelo;;10000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;900;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:42:36;05/06/2020;Sim;São Luís;MA;54;Feminino;Branco;;7000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1100;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;300
6/5/2020 8:44:11;05/06/2020;Sim;Natal;RN;43;Feminino;Branco;;12000;;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;30
6/5/2020 8:44:40;05/06/2020;Sim;Ji-Paraná;RO;41;Masculino;Branco;;4000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:45:04;05/06/2020;Sim;Brasília;DF;47;Masculino;Branco;;40000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;500
6/5/2020 8:45:48;05/06/2020;Sim;Recife;PE;42;Feminino;Branco;;5000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
6/5/2020 8:45:55;05/06/2020;Sim;Itabuna;BA;30;Feminino;Branco;;6000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;322;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;30
6/5/2020 8:47:27;05/06/2020;Sim;Recife;PE;31;Feminino;Branco;;2900;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:47:34;05/06/2020;Sim;Recife;PE;31;Feminino;Branco;;2900;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:49:31;05/06/2020;Sim;Brasília;DF;39;Masculino;Pardo;;14000;;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;90
6/5/2020 8:49:43;05/06/2020;Sim;Recife;PE;51;Masculino;Pardo;;12000;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;500
6/5/2020 8:49:56;05/06/2020;Sim;Goiânia;GO;24;Feminino;Pardo;;1500;;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/5/2020 8:50:51;05/06/2020;Sim;Curitiba;PR;30;Masculino;Branco;;400;;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;20
6/5/2020 8:55:57;05/06/2020;Sim;Ji-Paraná;RO;28;Feminino;Branco;;1300;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;65;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;10
6/5/2020 8:56:12;05/06/2020;Sim;Goiânia ;GO;22;Feminino;Branco;;1050;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/5/2020 8:58:22;05/06/2020;Sim;Salvador ;BA;65;Feminino;Pardo;;5000;;Outro;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1040;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;400
6/5/2020 8:59:05;05/06/2020;Sim;Ji-Paraná;RO;62;Feminino;Pardo;;12000;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/5/2020 9:01:47;05/06/2020;Não;Salvador;BA;44;Masculino;Pardo;;2000;;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;150
6/5/2020 9:03:59;05/06/2020;Sim;Teixeira de Freitas;BA;23;Feminino;Pardo;;1600;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;380;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;60
6/5/2020 9:05:59;05/06/2020;Sim;Recife;PE;44;Feminino;Branco;;1000;;Viuvo;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/5/2020 9:07:27;05/06/2020;Sim;Cruz das Almas;BA;38;Feminino;Pardo;;0;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;5
6/5/2020 9:11:50;05/06/2020;Sim;Rio de Janeiro;RJ;27;Feminino;Branco;;900;;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;300
